student_id,subject,exam_type,max_marks,obtained_marks,percentage,exam_date,evaluator
10,Chemistry,Mid Semester,30,16.63,55.42,2025-11-10,Prof. Gupta
10,Chemistry,Assignment 1,10,7.21,72.07,2025-09-30,Prof. Kumar
10,Chemistry,Assignment 2,10,8.81,88.15,2025-10-30,Prof. Singh
10,Chemistry,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Gupta
10,Computer Science,Unit Test 1,20,14.0,69.99,2025-09-15,Prof. Singh
10,Computer Science,Unit Test 2,20,13.54,67.71,2025-10-20,Prof. Kumar
10,Computer Science,Mid Semester,30,16.32,54.41,2025-11-10,Prof. Gupta
10,Computer Science,Assignment 1,10,6.19,61.89,2025-09-30,Prof. Kumar
10,Computer Science,Assignment 2,10,8.92,89.19,2025-10-30,Prof. Singh
10,Computer Science,Lab Internal,10,4.54,45.41,2025-11-20,Prof. Kumar
10,Electronics,Unit Test 1,20,16.82,84.09,2025-09-15,Prof. Kumar
10,Electronics,Unit Test 2,20,19.97,99.85,2025-10-20,Prof. Singh
10,Electronics,Mid Semester,30,15.16,50.53,2025-11-10,Prof. Kumar
10,Electronics,Assignment 1,10,9.16,91.56,2025-09-30,Prof. Singh
10,Electronics,Assignment 2,10,5.78,57.81,2025-10-30,Prof. Singh
10,Electronics,Lab Internal,10,7.94,79.36,2025-11-20,Prof. Kumar
10,Mechanical Engineering,Unit Test 1,20,19.51,97.57,2025-09-15,Prof. Singh
10,Mechanical Engineering,Unit Test 2,20,18.0,89.98,2025-10-20,Prof. Kumar
10,Mechanical Engineering,Mid Semester,30,22.36,74.54,2025-11-10,Prof. Gupta
10,Mechanical Engineering,Assignment 1,10,6.5,64.99,2025-09-30,Prof. Gupta
10,Mechanical Engineering,Assignment 2,10,9.07,90.75,2025-10-30,Prof. Gupta
10,Mechanical Engineering,Lab Internal,10,6.92,69.21,2025-11-20,Prof. Singh
11,Mathematics,Unit Test 1,20,20.0,100.0,2025-09-15,Prof. Gupta
11,Mathematics,Unit Test 2,20,15.12,75.58,2025-10-20,Prof. Gupta
11,Mathematics,Mid Semester,30,24.27,80.9,2025-11-10,Prof. Gupta
11,Mathematics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Kumar
11,Mathematics,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Gupta
11,Mathematics,Lab Internal,10,6.5,65.03,2025-11-20,Prof. Singh
11,Physics,Unit Test 1,20,16.01,80.05,2025-09-15,Prof. Singh
11,Physics,Unit Test 2,20,19.04,95.22,2025-10-20,Prof. Gupta
11,Physics,Mid Semester,30,23.47,78.23,2025-11-10,Prof. Kumar
11,Physics,Assignment 1,10,8.25,82.48,2025-09-30,Prof. Singh
11,Physics,Assignment 2,10,6.84,68.37,2025-10-30,Prof. Kumar
11,Physics,Lab Internal,10,8.51,85.09,2025-11-20,Prof. Kumar
11,Chemistry,Unit Test 1,20,13.33,66.67,2025-09-15,Prof. Gupta
11,Chemistry,Unit Test 2,20,19.7,98.5,2025-10-20,Prof. Gupta
11,Chemistry,Mid Semester,30,27.94,93.15,2025-11-10,Prof. Gupta
11,Chemistry,Assignment 1,10,9.03,90.34,2025-09-30,Prof. Kumar
11,Chemistry,Assignment 2,10,8.77,87.69,2025-10-30,Prof. Kumar
11,Chemistry,Lab Internal,10,7.12,71.19,2025-11-20,Prof. Singh
11,Computer Science,Unit Test 1,20,12.51,62.53,2025-09-15,Prof. Gupta
11,Computer Science,Unit Test 2,20,19.89,99.46,2025-10-20,Prof. Kumar
11,Computer Science,Mid Semester,30,30.0,100.0,2025-11-10,Prof. Kumar
11,Computer Science,Assignment 1,10,9.78,97.8,2025-09-30,Prof. Singh
11,Computer Science,Assignment 2,10,6.81,68.14,2025-10-30,Prof. Gupta
11,Computer Science,Lab Internal,10,8.34,83.38,2025-11-20,Prof. Singh
11,Electronics,Unit Test 1,20,20.0,100.0,2025-09-15,Prof. Gupta
11,Electronics,Unit Test 2,20,17.44,87.18,2025-10-20,Prof. Kumar
11,Electronics,Mid Semester,30,17.76,59.2,2025-11-10,Prof. Kumar
11,Electronics,Assignment 1,10,9.8,98.0,2025-09-30,Prof. Gupta
11,Electronics,Assignment 2,10,8.93,89.34,2025-10-30,Prof. Gupta
11,Electronics,Lab Internal,10,9.28,92.76,2025-11-20,Prof. Singh
11,Mechanical Engineering,Unit Test 1,20,15.75,78.77,2025-09-15,Prof. Kumar
11,Mechanical Engineering,Unit Test 2,20,12.04,60.22,2025-10-20,Prof. Kumar
11,Mechanical Engineering,Mid Semester,30,29.34,97.8,2025-11-10,Prof. Kumar
11,Mechanical Engineering,Assignment 1,10,8.1,80.97,2025-09-30,Prof. Gupta
11,Mechanical Engineering,Assignment 2,10,9.2,91.96,2025-10-30,Prof. Singh
11,Mechanical Engineering,Lab Internal,10,7.67,76.68,2025-11-20,Prof. Kumar
12,Mathematics,Unit Test 1,20,15.24,76.22,2025-09-15,Prof. Kumar
12,Mathematics,Unit Test 2,20,16.85,84.24,2025-10-20,Prof. Kumar
12,Mathematics,Mid Semester,30,22.68,75.61,2025-11-10,Prof. Singh
12,Mathematics,Assignment 1,10,5.94,59.42,2025-09-30,Prof. Gupta
12,Mathematics,Assignment 2,10,4.36,43.57,2025-10-30,Prof. Gupta
12,Mathematics,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Kumar
12,Physics,Unit Test 1,20,16.8,84.0,2025-09-15,Prof. Gupta
12,Physics,Unit Test 2,20,15.99,79.96,2025-10-20,Prof. Singh
12,Physics,Mid Semester,30,23.69,78.96,2025-11-10,Prof. Kumar
12,Physics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Kumar
12,Physics,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Kumar
12,Physics,Lab Internal,10,9.6,96.03,2025-11-20,Prof. Kumar
12,Chemistry,Unit Test 1,20,17.22,86.12,2025-09-15,Prof. Kumar
12,Chemistry,Unit Test 2,20,17.85,89.26,2025-10-20,Prof. Singh
12,Chemistry,Mid Semester,30,11.38,37.94,2025-11-10,Prof. Gupta
12,Chemistry,Assignment 1,10,4.88,48.77,2025-09-30,Prof. Singh
12,Chemistry,Assignment 2,10,4.16,41.55,2025-10-30,Prof. Kumar
12,Chemistry,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Kumar
12,Computer Science,Unit Test 1,20,15.79,78.94,2025-09-15,Prof. Singh
12,Computer Science,Unit Test 2,20,10.16,50.81,2025-10-20,Prof. Singh
12,Computer Science,Mid Semester,30,21.5,71.66,2025-11-10,Prof. Gupta
12,Computer Science,Assignment 1,10,8.89,88.85,2025-09-30,Prof. Singh
12,Computer Science,Assignment 2,10,4.79,47.86,2025-10-30,Prof. Kumar
12,Computer Science,Lab Internal,10,5.53,55.32,2025-11-20,Prof. Singh
12,Electronics,Unit Test 1,20,13.55,67.73,2025-09-15,Prof. Kumar
12,Electronics,Unit Test 2,20,12.06,60.3,2025-10-20,Prof. Gupta
12,Electronics,Mid Semester,30,26.88,89.6,2025-11-10,Prof. Gupta
12,Electronics,Assignment 1,10,9.57,95.66,2025-09-30,Prof. Kumar
12,Electronics,Assignment 2,10,6.2,62.04,2025-10-30,Prof. Gupta
12,Electronics,Lab Internal,10,5.47,54.73,2025-11-20,Prof. Singh
12,Mechanical Engineering,Unit Test 1,20,13.35,66.76,2025-09-15,Prof. Singh
12,Mechanical Engineering,Unit Test 2,20,15.18,75.88,2025-10-20,Prof. Kumar
12,Mechanical Engineering,Mid Semester,30,18.71,62.37,2025-11-10,Prof. Singh
12,Mechanical Engineering,Assignment 1,10,7.18,71.83,2025-09-30,Prof. Gupta
12,Mechanical Engineering,Assignment 2,10,4.45,44.5,2025-10-30,Prof. Kumar
12,Mechanical Engineering,Lab Internal,10,4.72,47.18,2025-11-20,Prof. Kumar
13,Mathematics,Unit Test 1,20,11.72,58.62,2025-09-15,Prof. Kumar
13,Mathematics,Unit Test 2,20,12.05,60.27,2025-10-20,Prof. Singh
13,Mathematics,Mid Semester,30,16.72,55.73,2025-11-10,Prof. Singh
13,Mathematics,Assignment 1,10,5.76,57.57,2025-09-30,Prof. Gupta
13,Mathematics,Assignment 2,10,9.25,92.48,2025-10-30,Prof. Kumar
13,Mathematics,Lab Internal,10,4.37,43.72,2025-11-20,Prof. Singh
13,Physics,Unit Test 1,20,7.66,38.32,2025-09-15,Prof. Singh
13,Physics,Unit Test 2,20,14.87,74.34,2025-10-20,Prof. Gupta
13,Physics,Mid Semester,30,20.11,67.04,2025-11-10,Prof. Gupta
13,Physics,Assignment 1,10,7.29,72.95,2025-09-30,Prof. Kumar
13,Physics,Assignment 2,10,4.68,46.76,2025-10-30,Prof. Singh
13,Physics,Lab Internal,10,7.95,79.52,2025-11-20,Prof. Singh
13,Chemistry,Unit Test 1,20,11.95,59.76,2025-09-15,Prof. Gupta
13,Chemistry,Unit Test 2,20,10.66,53.31,2025-10-20,Prof. Kumar
13,Chemistry,Mid Semester,30,18.84,62.78,2025-11-10,Prof. Singh
13,Chemistry,Assignment 1,10,5.68,56.8,2025-09-30,Prof. Singh
13,Chemistry,Assignment 2,10,5.33,53.29,2025-10-30,Prof. Kumar
13,Chemistry,Lab Internal,10,3.89,38.91,2025-11-20,Prof. Kumar
13,Computer Science,Unit Test 1,20,12.38,61.92,2025-09-15,Prof. Singh
13,Computer Science,Unit Test 2,20,6.38,31.91,2025-10-20,Prof. Gupta
13,Computer Science,Mid Semester,30,19.37,64.56,2025-11-10,Prof. Singh
13,Computer Science,Assignment 1,10,5.34,53.36,2025-09-30,Prof. Gupta
13,Computer Science,Assignment 2,10,5.32,53.19,2025-10-30,Prof. Gupta
13,Computer Science,Lab Internal,10,7.05,70.48,2025-11-20,Prof. Singh
13,Electronics,Unit Test 1,20,10.29,51.45,2025-09-15,Prof. Gupta
13,Electronics,Unit Test 2,20,7.88,39.38,2025-10-20,Prof. Kumar
13,Electronics,Mid Semester,30,23.23,77.42,2025-11-10,Prof. Singh
13,Electronics,Assignment 1,10,7.64,76.37,2025-09-30,Prof. Kumar
13,Electronics,Assignment 2,10,7.59,75.89,2025-10-30,Prof. Singh
13,Electronics,Lab Internal,10,6.92,69.24,2025-11-20,Prof. Kumar
13,Mechanical Engineering,Unit Test 1,20,13.42,67.08,2025-09-15,Prof. Singh
13,Mechanical Engineering,Unit Test 2,20,13.91,69.53,2025-10-20,Prof. Singh
13,Mechanical Engineering,Mid Semester,30,19.09,63.63,2025-11-10,Prof. Kumar
13,Mechanical Engineering,Assignment 1,10,8.1,80.97,2025-09-30,Prof. Gupta
13,Mechanical Engineering,Assignment 2,10,5.2,52.01,2025-10-30,Prof. Kumar
13,Mechanical Engineering,Lab Internal,10,5.64,56.43,2025-11-20,Prof. Gupta
14,Mathematics,Unit Test 1,20,13.76,68.79,2025-09-15,Prof. Gupta
14,Mathematics,Unit Test 2,20,15.0,75.0,2025-10-20,Prof. Gupta
14,Mathematics,Mid Semester,30,27.05,90.18,2025-11-10,Prof. Gupta
14,Mathematics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Singh
14,Mathematics,Assignment 2,10,9.93,99.34,2025-10-30,Prof. Gupta
14,Mathematics,Lab Internal,10,7.67,76.73,2025-11-20,Prof. Kumar
14,Physics,Unit Test 1,20,17.04,85.19,2025-09-15,Prof. Singh
14,Physics,Unit Test 2,20,12.94,64.68,2025-10-20,Prof. Kumar
14,Physics,Mid Semester,30,20.37,67.9,2025-11-10,Prof. Kumar
14,Physics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Singh
14,Physics,Assignment 2,10,9.27,92.66,2025-10-30,Prof. Kumar
14,Physics,Lab Internal,10,6.77,67.71,2025-11-20,Prof. Kumar
14,Chemistry,Unit Test 1,20,16.82,84.08,2025-09-15,Prof. Kumar
14,Chemistry,Unit Test 2,20,19.25,96.25,2025-10-20,Prof. Singh
14,Chemistry,Mid Semester,30,27.88,92.94,2025-11-10,Prof. Kumar
14,Chemistry,Assignment 1,10,4.33,43.31,2025-09-30,Prof. Kumar
14,Chemistry,Assignment 2,10,5.42,54.19,2025-10-30,Prof. Kumar
14,Chemistry,Lab Internal,10,9.99,99.88,2025-11-20,Prof. Gupta
14,Computer Science,Unit Test 1,20,13.55,67.75,2025-09-15,Prof. Kumar
14,Computer Science,Unit Test 2,20,19.45,97.27,2025-10-20,Prof. Gupta
14,Computer Science,Mid Semester,30,22.0,73.33,2025-11-10,Prof. Singh
14,Computer Science,Assignment 1,10,9.02,90.21,2025-09-30,Prof. Gupta
14,Computer Science,Assignment 2,10,6.92,69.17,2025-10-30,Prof. Gupta
14,Computer Science,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Gupta
14,Electronics,Unit Test 1,20,11.95,59.76,2025-09-15,Prof. Singh
14,Electronics,Unit Test 2,20,20.0,100.0,2025-10-20,Prof. Gupta
14,Electronics,Mid Semester,30,21.08,70.25,2025-11-10,Prof. Gupta
14,Electronics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Kumar
14,Electronics,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Gupta
14,Electronics,Lab Internal,10,7.09,70.91,2025-11-20,Prof. Gupta
14,Mechanical Engineering,Unit Test 1,20,14.99,74.94,2025-09-15,Prof. Singh
14,Mechanical Engineering,Unit Test 2,20,18.6,93.02,2025-10-20,Prof. Singh
14,Mechanical Engineering,Mid Semester,30,25.12,83.74,2025-11-10,Prof. Kumar
14,Mechanical Engineering,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Singh
14,Mechanical Engineering,Assignment 2,10,7.38,73.8,2025-10-30,Prof. Kumar
14,Mechanical Engineering,Lab Internal,10,7.51,75.09,2025-11-20,Prof. Kumar
15,Mathematics,Unit Test 1,20,14.89,74.45,2025-09-15,Prof. Singh
15,Mathematics,Unit Test 2,20,14.83,74.17,2025-10-20,Prof. Gupta
15,Mathematics,Mid Semester,30,17.22,57.39,2025-11-10,Prof. Gupta
15,Mathematics,Assignment 1,10,9.36,93.56,2025-09-30,Prof. Gupta
15,Mathematics,Assignment 2,10,8.18,81.84,2025-10-30,Prof. Gupta
15,Mathematics,Lab Internal,10,5.43,54.25,2025-11-20,Prof. Singh
15,Physics,Unit Test 1,20,19.87,99.36,2025-09-15,Prof. Singh
15,Physics,Unit Test 2,20,18.85,94.25,2025-10-20,Prof. Kumar
15,Physics,Mid Semester,30,24.49,81.65,2025-11-10,Prof. Kumar
15,Physics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Kumar
15,Physics,Assignment 2,10,9.86,98.57,2025-10-30,Prof. Kumar
15,Physics,Lab Internal,10,6.38,63.75,2025-11-20,Prof. Singh
15,Chemistry,Unit Test 1,20,17.36,86.82,2025-09-15,Prof. Kumar
15,Chemistry,Unit Test 2,20,10.54,52.69,2025-10-20,Prof. Gupta
15,Chemistry,Mid Semester,30,15.85,52.82,2025-11-10,Prof. Singh
15,Chemistry,Assignment 1,10,6.94,69.45,2025-09-30,Prof. Kumar
15,Chemistry,Assignment 2,10,9.24,92.39,2025-10-30,Prof. Gupta
15,Chemistry,Lab Internal,10,8.53,85.32,2025-11-20,Prof. Kumar
15,Computer Science,Unit Test 1,20,15.3,76.5,2025-09-15,Prof. Kumar
15,Computer Science,Unit Test 2,20,11.17,55.84,2025-10-20,Prof. Singh
15,Computer Science,Mid Semester,30,22.93,76.45,2025-11-10,Prof. Kumar
15,Computer Science,Assignment 1,10,8.34,83.42,2025-09-30,Prof. Gupta
15,Computer Science,Assignment 2,10,7.82,78.2,2025-10-30,Prof. Singh
15,Computer Science,Lab Internal,10,9.18,91.79,2025-11-20,Prof. Singh
15,Electronics,Unit Test 1,20,14.87,74.37,2025-09-15,Prof. Singh
15,Electronics,Unit Test 2,20,16.13,80.66,2025-10-20,Prof. Gupta
15,Electronics,Mid Semester,30,18.58,61.94,2025-11-10,Prof. Gupta
15,Electronics,Assignment 1,10,4.88,48.84,2025-09-30,Prof. Gupta
15,Electronics,Assignment 2,10,9.14,91.37,2025-10-30,Prof. Kumar
15,Electronics,Lab Internal,10,5.08,50.75,2025-11-20,Prof. Gupta
15,Mechanical Engineering,Unit Test 1,20,17.51,87.54,2025-09-15,Prof. Kumar
15,Mechanical Engineering,Unit Test 2,20,9.56,47.8,2025-10-20,Prof. Kumar
15,Mechanical Engineering,Mid Semester,30,26.56,88.52,2025-11-10,Prof. Gupta
15,Mechanical Engineering,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Singh
15,Mechanical Engineering,Assignment 2,10,9.91,99.08,2025-10-30,Prof. Kumar
15,Mechanical Engineering,Lab Internal,10,4.05,40.49,2025-11-20,Prof. Singh
16,Mathematics,Unit Test 1,20,14.04,70.18,2025-09-15,Prof. Kumar
16,Mathematics,Unit Test 2,20,14.15,70.73,2025-10-20,Prof. Kumar
16,Mathematics,Mid Semester,30,15.54,51.78,2025-11-10,Prof. Kumar
16,Mathematics,Assignment 1,10,8.48,84.81,2025-09-30,Prof. Kumar
16,Mathematics,Assignment 2,10,4.5,44.97,2025-10-30,Prof. Gupta
16,Mathematics,Lab Internal,10,4.71,47.14,2025-11-20,Prof. Gupta
16,Physics,Unit Test 1,20,17.78,88.9,2025-09-15,Prof. Singh
16,Physics,Unit Test 2,20,10.53,52.65,2025-10-20,Prof. Kumar
16,Physics,Mid Semester,30,20.63,68.77,2025-11-10,Prof. Kumar
16,Physics,Assignment 1,10,5.34,53.45,2025-09-30,Prof. Kumar
16,Physics,Assignment 2,10,8.68,86.79,2025-10-30,Prof. Singh
16,Physics,Lab Internal,10,7.23,72.3,2025-11-20,Prof. Gupta
16,Chemistry,Unit Test 1,20,11.59,57.94,2025-09-15,Prof. Singh
16,Chemistry,Unit Test 2,20,15.5,77.49,2025-10-20,Prof. Gupta
16,Chemistry,Mid Semester,30,12.37,41.25,2025-11-10,Prof. Singh
16,Chemistry,Assignment 1,10,7.45,74.54,2025-09-30,Prof. Gupta
16,Chemistry,Assignment 2,10,7.23,72.28,2025-10-30,Prof. Kumar
16,Chemistry,Lab Internal,10,8.53,85.34,2025-11-20,Prof. Kumar
16,Computer Science,Unit Test 1,20,9.57,47.86,2025-09-15,Prof. Gupta
16,Computer Science,Unit Test 2,20,13.25,66.24,2025-10-20,Prof. Kumar
16,Computer Science,Mid Semester,30,18.98,63.27,2025-11-10,Prof. Gupta
16,Computer Science,Assignment 1,10,6.18,61.75,2025-09-30,Prof. Singh
16,Computer Science,Assignment 2,10,6.87,68.67,2025-10-30,Prof. Gupta
16,Computer Science,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Singh
16,Electronics,Unit Test 1,20,12.58,62.88,2025-09-15,Prof. Singh
16,Electronics,Unit Test 2,20,13.77,68.87,2025-10-20,Prof. Kumar
16,Electronics,Mid Semester,30,19.33,64.45,2025-11-10,Prof. Gupta
16,Electronics,Assignment 1,10,8.71,87.07,2025-09-30,Prof. Gupta
16,Electronics,Assignment 2,10,7.15,71.5,2025-10-30,Prof. Singh
16,Electronics,Lab Internal,10,4.22,42.21,2025-11-20,Prof. Gupta
16,Mechanical Engineering,Unit Test 1,20,16.96,84.78,2025-09-15,Prof. Kumar
16,Mechanical Engineering,Unit Test 2,20,12.37,61.84,2025-10-20,Prof. Kumar
16,Mechanical Engineering,Mid Semester,30,19.77,65.88,2025-11-10,Prof. Gupta
16,Mechanical Engineering,Assignment 1,10,7.72,77.18,2025-09-30,Prof. Kumar
16,Mechanical Engineering,Assignment 2,10,3.73,37.3,2025-10-30,Prof. Singh
16,Mechanical Engineering,Lab Internal,10,6.99,69.95,2025-11-20,Prof. Gupta
17,Mathematics,Unit Test 1,20,8.18,40.92,2025-09-15,Prof. Singh
17,Mathematics,Unit Test 2,20,11.25,56.27,2025-10-20,Prof. Singh
17,Mathematics,Mid Semester,30,13.82,46.05,2025-11-10,Prof. Gupta
17,Mathematics,Assignment 1,10,4.34,43.38,2025-09-30,Prof. Gupta
17,Mathematics,Assignment 2,10,4.56,45.62,2025-10-30,Prof. Singh
17,Mathematics,Lab Internal,10,5.95,59.47,2025-11-20,Prof. Gupta
17,Physics,Unit Test 1,20,11.46,57.3,2025-09-15,Prof. Kumar
17,Physics,Unit Test 2,20,5.27,26.36,2025-10-20,Prof. Gupta
17,Physics,Mid Semester,30,13.77,45.91,2025-11-10,Prof. Singh
17,Physics,Assignment 1,10,2.38,23.75,2025-09-30,Prof. Kumar
17,Physics,Assignment 2,10,7.28,72.79,2025-10-30,Prof. Gupta
17,Physics,Lab Internal,10,5.91,59.08,2025-11-20,Prof. Kumar
17,Chemistry,Unit Test 1,20,12.34,61.72,2025-09-15,Prof. Gupta
17,Chemistry,Unit Test 2,20,11.84,59.22,2025-10-20,Prof. Singh
17,Chemistry,Mid Semester,30,18.3,60.98,2025-11-10,Prof. Gupta
17,Chemistry,Assignment 1,10,8.45,84.47,2025-09-30,Prof. Singh
17,Chemistry,Assignment 2,10,7.91,79.08,2025-10-30,Prof. Singh
17,Chemistry,Lab Internal,10,5.92,59.24,2025-11-20,Prof. Singh
17,Computer Science,Unit Test 1,20,14.11,70.53,2025-09-15,Prof. Singh
17,Computer Science,Unit Test 2,20,4.44,22.2,2025-10-20,Prof. Kumar
17,Computer Science,Mid Semester,30,21.66,72.21,2025-11-10,Prof. Singh
17,Computer Science,Assignment 1,10,7.91,79.08,2025-09-30,Prof. Singh
17,Computer Science,Assignment 2,10,3.41,34.12,2025-10-30,Prof. Kumar
17,Computer Science,Lab Internal,10,5.74,57.38,2025-11-20,Prof. Gupta
17,Electronics,Unit Test 1,20,9.42,47.1,2025-09-15,Prof. Singh
17,Electronics,Unit Test 2,20,11.07,55.36,2025-10-20,Prof. Singh
17,Electronics,Mid Semester,30,15.76,52.53,2025-11-10,Prof. Singh
17,Electronics,Assignment 1,10,4.66,46.6,2025-09-30,Prof. Kumar
17,Electronics,Assignment 2,10,9.26,92.6,2025-10-30,Prof. Singh
17,Electronics,Lab Internal,10,6.87,68.75,2025-11-20,Prof. Gupta
17,Mechanical Engineering,Unit Test 1,20,13.69,68.43,2025-09-15,Prof. Kumar
17,Mechanical Engineering,Unit Test 2,20,9.36,46.79,2025-10-20,Prof. Kumar
17,Mechanical Engineering,Mid Semester,30,16.47,54.88,2025-11-10,Prof. Gupta
17,Mechanical Engineering,Assignment 1,10,3.27,32.73,2025-09-30,Prof. Singh
17,Mechanical Engineering,Assignment 2,10,2.56,25.64,2025-10-30,Prof. Gupta
17,Mechanical Engineering,Lab Internal,10,4.75,47.45,2025-11-20,Prof. Kumar
18,Mathematics,Unit Test 1,20,12.86,64.28,2025-09-15,Prof. Singh
18,Mathematics,Unit Test 2,20,6.33,31.63,2025-10-20,Prof. Gupta
18,Mathematics,Mid Semester,30,22.83,76.08,2025-11-10,Prof. Kumar
18,Mathematics,Assignment 1,10,5.07,50.69,2025-09-30,Prof. Kumar
18,Mathematics,Assignment 2,10,7.42,74.23,2025-10-30,Prof. Singh
18,Mathematics,Lab Internal,10,6.99,69.88,2025-11-20,Prof. Kumar
18,Physics,Unit Test 1,20,14.37,71.83,2025-09-15,Prof. Kumar
18,Physics,Unit Test 2,20,8.99,44.94,2025-10-20,Prof. Singh
18,Physics,Mid Semester,30,9.34,31.14,2025-11-10,Prof. Gupta
18,Physics,Assignment 1,10,4.79,47.91,2025-09-30,Prof. Gupta
18,Physics,Assignment 2,10,5.82,58.19,2025-10-30,Prof. Gupta
18,Physics,Lab Internal,10,6.45,64.49,2025-11-20,Prof. Gupta
18,Chemistry,Unit Test 1,20,11.76,58.8,2025-09-15,Prof. Gupta
18,Chemistry,Unit Test 2,20,13.64,68.2,2025-10-20,Prof. Singh
18,Chemistry,Mid Semester,30,20.29,67.62,2025-11-10,Prof. Kumar
18,Chemistry,Assignment 1,10,7.73,77.25,2025-09-30,Prof. Kumar
18,Chemistry,Assignment 2,10,9.35,93.5,2025-10-30,Prof. Gupta
18,Chemistry,Lab Internal,10,4.41,44.13,2025-11-20,Prof. Singh
18,Computer Science,Unit Test 1,20,12.2,60.99,2025-09-15,Prof. Singh
18,Computer Science,Unit Test 2,20,9.74,48.7,2025-10-20,Prof. Kumar
18,Computer Science,Mid Semester,30,18.91,63.02,2025-11-10,Prof. Kumar
18,Computer Science,Assignment 1,10,4.93,49.26,2025-09-30,Prof. Gupta
18,Computer Science,Assignment 2,10,6.71,67.1,2025-10-30,Prof. Gupta
18,Computer Science,Lab Internal,10,3.68,36.76,2025-11-20,Prof. Gupta
18,Electronics,Unit Test 1,20,10.87,54.35,2025-09-15,Prof. Singh
18,Electronics,Unit Test 2,20,10.71,53.56,2025-10-20,Prof. Gupta
18,Electronics,Mid Semester,30,18.13,60.42,2025-11-10,Prof. Kumar
18,Electronics,Assignment 1,10,7.86,78.57,2025-09-30,Prof. Singh
18,Electronics,Assignment 2,10,4.4,44.03,2025-10-30,Prof. Kumar
18,Electronics,Lab Internal,10,8.93,89.29,2025-11-20,Prof. Singh
18,Mechanical Engineering,Unit Test 1,20,10.7,53.52,2025-09-15,Prof. Gupta
18,Mechanical Engineering,Unit Test 2,20,7.64,38.2,2025-10-20,Prof. Gupta
18,Mechanical Engineering,Mid Semester,30,14.29,47.64,2025-11-10,Prof. Kumar
18,Mechanical Engineering,Assignment 1,10,7.0,70.02,2025-09-30,Prof. Kumar
18,Mechanical Engineering,Assignment 2,10,5.83,58.29,2025-10-30,Prof. Gupta
18,Mechanical Engineering,Lab Internal,10,6.78,67.76,2025-11-20,Prof. Gupta
19,Mathematics,Unit Test 1,20,11.35,56.76,2025-09-15,Prof. Singh
19,Mathematics,Unit Test 2,20,13.08,65.41,2025-10-20,Prof. Gupta
19,Mathematics,Mid Semester,30,19.14,63.8,2025-11-10,Prof. Gupta
19,Mathematics,Assignment 1,10,5.57,55.75,2025-09-30,Prof. Gupta
19,Mathematics,Assignment 2,10,8.26,82.6,2025-10-30,Prof. Gupta
19,Mathematics,Lab Internal,10,4.37,43.71,2025-11-20,Prof. Kumar
19,Physics,Unit Test 1,20,9.87,49.33,2025-09-15,Prof. Gupta
19,Physics,Unit Test 2,20,16.51,82.56,2025-10-20,Prof. Gupta
19,Physics,Mid Semester,30,14.36,47.87,2025-11-10,Prof. Kumar
19,Physics,Assignment 1,10,2.87,28.74,2025-09-30,Prof. Kumar
19,Physics,Assignment 2,10,9.72,97.21,2025-10-30,Prof. Singh
19,Physics,Lab Internal,10,6.6,66.04,2025-11-20,Prof. Gupta
19,Chemistry,Unit Test 1,20,11.39,56.94,2025-09-15,Prof. Gupta
19,Chemistry,Unit Test 2,20,11.68,58.42,2025-10-20,Prof. Singh
19,Chemistry,Mid Semester,30,20.09,66.96,2025-11-10,Prof. Gupta
19,Chemistry,Assignment 1,10,4.38,43.75,2025-09-30,Prof. Singh
19,Chemistry,Assignment 2,10,7.27,72.69,2025-10-30,Prof. Singh
19,Chemistry,Lab Internal,10,7.36,73.6,2025-11-20,Prof. Kumar
19,Computer Science,Unit Test 1,20,13.57,67.87,2025-09-15,Prof. Singh
19,Computer Science,Unit Test 2,20,10.31,51.53,2025-10-20,Prof. Kumar
19,Computer Science,Mid Semester,30,22.32,74.39,2025-11-10,Prof. Singh
19,Computer Science,Assignment 1,10,7.14,71.37,2025-09-30,Prof. Singh
19,Computer Science,Assignment 2,10,8.93,89.32,2025-10-30,Prof. Singh
19,Computer Science,Lab Internal,10,6.08,60.8,2025-11-20,Prof. Kumar
19,Electronics,Unit Test 1,20,18.45,92.26,2025-09-15,Prof. Kumar
19,Electronics,Unit Test 2,20,9.79,48.97,2025-10-20,Prof. Singh
19,Electronics,Mid Semester,30,15.93,53.11,2025-11-10,Prof. Kumar
19,Electronics,Assignment 1,10,4.31,43.14,2025-09-30,Prof. Singh
19,Electronics,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Kumar
