student_id,installment,amount_due,due_date,payment_date,amount_paid,status,payment_method,receipt_number
74,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
74,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
74,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
75,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Cheque,RCP57226
75,Semester 1 - Other,15000,2025-08-15,2025-08-10,15000,Paid - On Time,DD,RCP12154
75,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,Online,RCP31667
75,Semester 2 - Other,15000,2025-01-15,2025-02-16,15000,Paid - Late,DD,RCP31062
76,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
76,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
76,Semester 2 - Tuition,35000,2025-01-15,2025-02-05,35000,Paid - Late,Cheque,RCP32361
76,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
77,Semester 1 - Tuition,35000,2025-08-15,2025-09-03,35000,Paid - Late,Cash,RCP31359
77,Semester 1 - Other,15000,2025-08-15,2025-08-08,15000,Paid - On Time,DD,RCP69971
77,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
77,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,Online,RCP63371
78,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
78,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,Cheque,RCP65226
78,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
78,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
79,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,DD,RCP35036
79,Semester 1 - Other,15000,2025-08-15,2025-08-06,15000,Paid - On Time,Cheque,RCP71941
79,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Online,RCP19224
79,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Cash,RCP12175
80,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
80,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,DD,RCP31351
80,Semester 2 - Tuition,35000,2025-01-15,2025-01-08,35000,Paid - On Time,Online,RCP44693
80,Semester 2 - Other,15000,2025-01-15,2025-01-14,15000,Paid - On Time,Cheque,RCP37910
81,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,DD,RCP73452
81,Semester 1 - Other,15000,2025-08-15,2025-08-10,15000,Paid - On Time,Cash,RCP15032
81,Semester 2 - Tuition,35000,2025-01-15,2025-03-03,35000,Paid - Late,DD,RCP51849
81,Semester 2 - Other,15000,2025-01-15,2025-02-11,15000,Paid - Late,Cheque,RCP54751
82,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
82,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
82,Semester 2 - Tuition,35000,2025-01-15,2025-02-22,35000,Paid - Late,Cheque,RCP32904
82,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
83,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
83,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
83,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,DD,RCP34847
83,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
84,Semester 1 - Tuition,35000,2025-08-15,2025-09-18,35000,Paid - Late,Cash,RCP30117
84,Semester 1 - Other,15000,2025-08-15,2025-09-25,15000,Paid - Late,Cash,RCP91333
84,Semester 2 - Tuition,35000,2025-01-15,2025-01-08,35000,Paid - On Time,Online,RCP74070
84,Semester 2 - Other,15000,2025-01-15,2025-02-08,15000,Paid - Late,Cheque,RCP95724
85,Semester 1 - Tuition,35000,2025-08-15,2025-08-15,35000,Paid - On Time,Cheque,RCP30632
85,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,DD,RCP84781
85,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,DD,RCP58704
85,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,DD,RCP93194
86,Semester 1 - Tuition,35000,2025-08-15,2025-08-06,35000,Paid - On Time,Cash,RCP43063
86,Semester 1 - Other,15000,2025-08-15,2025-08-07,15000,Paid - On Time,Cheque,RCP49198
86,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Cash,RCP35634
86,Semester 2 - Other,15000,2025-01-15,2025-01-14,15000,Paid - On Time,Cheque,RCP12140
87,Semester 1 - Tuition,35000,2025-08-15,2025-08-31,35000,Paid - Late,Cheque,RCP60337
87,Semester 1 - Other,15000,2025-08-15,2025-08-13,15000,Paid - On Time,Cheque,RCP26818
87,Semester 2 - Tuition,35000,2025-01-15,2025-01-11,35000,Paid - On Time,Cheque,RCP31773
87,Semester 2 - Other,15000,2025-01-15,2025-01-10,15000,Paid - On Time,Cash,RCP94469
88,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
88,Semester 1 - Other,15000,2025-08-15,2025-09-10,15000,Paid - Late,Cheque,RCP81514
88,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
88,Semester 2 - Other,15000,2025-01-15,2025-02-01,15000,Paid - Late,DD,RCP46667
89,Semester 1 - Tuition,35000,2025-08-15,2025-10-11,35000,Paid - Late,Online,RCP48990
89,Semester 1 - Other,15000,2025-08-15,2025-08-28,15000,Paid - Late,Cash,RCP69406
89,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Cheque,RCP58937
89,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,DD,RCP45751
90,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,DD,RCP11307
90,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
90,Semester 2 - Tuition,35000,2025-01-15,2025-03-05,35000,Paid - Late,Cheque,RCP52989
90,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,Cash,RCP89952
91,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
91,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
91,Semester 2 - Tuition,35000,2025-01-15,2025-02-26,35000,Paid - Late,Cheque,RCP23110
91,Semester 2 - Other,15000,2025-01-15,2025-03-12,15000,Paid - Late,DD,RCP46762
92,Semester 1 - Tuition,35000,2025-08-15,2025-08-10,35000,Paid - On Time,Cheque,RCP86552
92,Semester 1 - Other,15000,2025-08-15,2025-08-12,15000,Paid - On Time,Online,RCP50013
92,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,Cash,RCP31029
92,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,Cheque,RCP41939
93,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,Online,RCP16026
93,Semester 1 - Other,15000,2025-08-15,2025-08-30,15000,Paid - Late,Online,RCP79023
93,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Online,RCP11722
93,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,Online,RCP31607
94,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
94,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,DD,RCP93851
94,Semester 2 - Tuition,35000,2025-01-15,2025-01-14,35000,Paid - On Time,Online,RCP94166
94,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
95,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,DD,RCP22277
95,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
95,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Cheque,RCP93183
95,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,Online,RCP99393
96,Semester 1 - Tuition,35000,2025-08-15,2025-09-02,35000,Paid - Late,Online,RCP19034
96,Semester 1 - Other,15000,2025-08-15,2025-09-04,15000,Paid - Late,Cheque,RCP50070
96,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
96,Semester 2 - Other,15000,2025-01-15,2025-01-11,15000,Paid - On Time,Cheque,RCP88975
97,Semester 1 - Tuition,35000,2025-08-15,2025-09-27,35000,Paid - Late,Cheque,RCP15402
97,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
97,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Online,RCP43070
97,Semester 2 - Other,15000,2025-01-15,2025-02-02,15000,Paid - Late,Cheque,RCP73811
98,Semester 1 - Tuition,35000,2025-08-15,2025-10-02,35000,Paid - Late,Cheque,RCP53177
98,Semester 1 - Other,15000,2025-08-15,2025-08-31,15000,Paid - Late,Cheque,RCP39298
98,Semester 2 - Tuition,35000,2025-01-15,2025-01-10,35000,Paid - On Time,DD,RCP83161
98,Semester 2 - Other,15000,2025-01-15,2025-03-13,15000,Paid - Late,Online,RCP54933
99,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,Online,RCP90503
99,Semester 1 - Other,15000,2025-08-15,2025-10-13,15000,Paid - Late,Online,RCP88805
99,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,Online,RCP40422
99,Semester 2 - Other,15000,2025-01-15,2025-03-06,15000,Paid - Late,Online,RCP60147
100,Semester 1 - Tuition,35000,2025-08-15,2025-08-31,35000,Paid - Late,Cheque,RCP84592
100,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
100,Semester 2 - Tuition,35000,2025-01-15,2025-01-11,35000,Paid - On Time,Online,RCP82494
100,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
101,Semester 1 - Tuition,35000,2025-08-15,2025-08-15,35000,Paid - On Time,Cheque,RCP68096
101,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,Cash,RCP68859
101,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,DD,RCP15240
101,Semester 2 - Other,15000,2025-01-15,2025-01-08,15000,Paid - On Time,Cheque,RCP91890
102,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
102,Semester 1 - Other,15000,2025-08-15,2025-09-10,15000,Paid - Late,Online,RCP23188
102,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,DD,RCP55139
102,Semester 2 - Other,15000,2025-01-15,2025-02-03,15000,Paid - Late,Cheque,RCP71736
103,Semester 1 - Tuition,35000,2025-08-15,2025-08-15,35000,Paid - On Time,DD,RCP77551
103,Semester 1 - Other,15000,2025-08-15,2025-08-08,15000,Paid - On Time,Cash,RCP29079
103,Semester 2 - Tuition,35000,2025-01-15,2025-01-07,35000,Paid - On Time,DD,RCP79978
103,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Cash,RCP12883
104,Semester 1 - Tuition,35000,2025-08-15,2025-09-22,35000,Paid - Late,DD,RCP47676
104,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,Cash,RCP19356
104,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Cheque,RCP72527
104,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,DD,RCP61355
105,Semester 1 - Tuition,35000,2025-08-15,2025-08-07,35000,Paid - On Time,Cash,RCP83647
105,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,Online,RCP30446
105,Semester 2 - Tuition,35000,2025-01-15,2025-02-10,35000,Paid - Late,DD,RCP68240
105,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,DD,RCP52348
106,Semester 1 - Tuition,35000,2025-08-15,2025-10-03,35000,Paid - Late,DD,RCP60615
106,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
106,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Cheque,RCP12462
106,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
107,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Online,RCP16922
107,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,DD,RCP69423
107,Semester 2 - Tuition,35000,2025-01-15,2025-03-06,35000,Paid - Late,Cash,RCP92755
107,Semester 2 - Other,15000,2025-01-15,2025-01-10,15000,Paid - On Time,DD,RCP23506
108,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Cash,RCP98664
108,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
108,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,Online,RCP93893
108,Semester 2 - Other,15000,2025-01-15,2025-02-05,15000,Paid - Late,DD,RCP22255
109,Semester 1 - Tuition,35000,2025-08-15,2025-09-16,35000,Paid - Late,Online,RCP86616
109,Semester 1 - Other,15000,2025-08-15,2025-08-12,15000,Paid - On Time,Cash,RCP91152
109,Semester 2 - Tuition,35000,2025-01-15,2025-01-08,35000,Paid - On Time,Online,RCP72517
109,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Cheque,RCP43374
110,Semester 1 - Tuition,35000,2025-08-15,2025-08-31,35000,Paid - Late,Online,RCP18236
110,Semester 1 - Other,15000,2025-08-15,2025-08-06,15000,Paid - On Time,DD,RCP60794
110,Semester 2 - Tuition,35000,2025-01-15,2025-01-13,35000,Paid - On Time,DD,RCP46987
110,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
111,Semester 1 - Tuition,35000,2025-08-15,2025-08-09,35000,Paid - On Time,Cash,RCP77648
111,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
111,Semester 2 - Tuition,35000,2025-01-15,2025-01-11,35000,Paid - On Time,DD,RCP35606
111,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
112,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,DD,RCP81576
112,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,Online,RCP41064
112,Semester 2 - Tuition,35000,2025-01-15,2025-01-09,35000,Paid - On Time,Cheque,RCP94622
112,Semester 2 - Other,15000,2025-01-15,2025-01-11,15000,Paid - On Time,Cash,RCP53208
113,Semester 1 - Tuition,35000,2025-08-15,2025-08-14,35000,Paid - On Time,Online,RCP12078
113,Semester 1 - Other,15000,2025-08-15,2025-08-07,15000,Paid - On Time,Cheque,RCP41869
113,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,Cheque,RCP37663
113,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Cheque,RCP10239
114,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
114,Semester 1 - Other,15000,2025-08-15,2025-08-08,15000,Paid - On Time,Cheque,RCP12252
114,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
114,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,DD,RCP37321
115,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Cash,RCP68734
115,Semester 1 - Other,15000,2025-08-15,2025-08-06,15000,Paid - On Time,Cash,RCP80223
115,Semester 2 - Tuition,35000,2025-01-15,2025-01-05,35000,Paid - On Time,Cheque,RCP14767
115,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Cash,RCP29985
116,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
116,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
116,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
116,Semester 2 - Other,15000,2025-01-15,2025-01-08,15000,Paid - On Time,Online,RCP73620
117,Semester 1 - Tuition,35000,2025-08-15,2025-09-18,35000,Paid - Late,DD,RCP95559
117,Semester 1 - Other,15000,2025-08-15,2025-08-12,15000,Paid - On Time,DD,RCP49834
117,Semester 2 - Tuition,35000,2025-01-15,2025-02-11,35000,Paid - Late,Online,RCP50281
117,Semester 2 - Other,15000,2025-01-15,2025-02-14,15000,Paid - Late,Online,RCP82108
118,Semester 1 - Tuition,35000,2025-08-15,2025-09-10,35000,Paid - Late,Cash,RCP83387
118,Semester 1 - Other,15000,2025-08-15,2025-10-05,15000,Paid - Late,Cash,RCP20259
118,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Cash,RCP64645
118,Semester 2 - Other,15000,2025-01-15,2025-01-07,15000,Paid - On Time,Cash,RCP88988
119,Semester 1 - Tuition,35000,2025-08-15,2025-08-09,35000,Paid - On Time,Cheque,RCP48405
119,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,Cash,RCP86729
119,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
119,Semester 2 - Other,15000,2025-01-15,2025-01-08,15000,Paid - On Time,Cheque,RCP89651
120,Semester 1 - Tuition,35000,2025-08-15,2025-08-30,35000,Paid - Late,Online,RCP85937
120,Semester 1 - Other,15000,2025-08-15,2025-08-05,15000,Paid - On Time,Cheque,RCP57793
120,Semester 2 - Tuition,35000,2025-01-15,2025-02-13,35000,Paid - Late,Cash,RCP49887
120,Semester 2 - Other,15000,2025-01-15,2025-01-05,15000,Paid - On Time,Cheque,RCP17414
121,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Cheque,RCP67618
121,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,Online,RCP11813
121,Semester 2 - Tuition,35000,2025-01-15,2025-03-03,35000,Paid - Late,DD,RCP71919
121,Semester 2 - Other,15000,2025-01-15,2025-01-09,15000,Paid - On Time,Cheque,RCP88338
122,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
122,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
122,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
122,Semester 2 - Other,15000,2025-01-15,2025-03-05,15000,Paid - Late,Cash,RCP67769
123,Semester 1 - Tuition,35000,2025-08-15,2025-09-28,35000,Paid - Late,Cash,RCP66507
123,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
123,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
123,Semester 2 - Other,15000,2025-01-15,2025-01-06,15000,Paid - On Time,Online,RCP92130
124,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
124,Semester 1 - Other,15000,2025-08-15,2025-08-05,15000,Paid - On Time,Cash,RCP27489
124,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
124,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
125,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,Online,RCP89008
125,Semester 1 - Other,15000,2025-08-15,2025-10-09,15000,Paid - Late,DD,RCP99890
125,Semester 2 - Tuition,35000,2025-01-15,,0,Pending,,
125,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Cash,RCP77211
126,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
126,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
126,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Cash,RCP85944
126,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Cheque,RCP29503
127,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Cash,RCP39858
127,Semester 1 - Other,15000,2025-08-15,2025-08-05,15000,Paid - On Time,Online,RCP25766
127,Semester 2 - Tuition,35000,2025-01-15,2025-01-07,35000,Paid - On Time,Online,RCP80464
127,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,Cheque,RCP34854
128,Semester 1 - Tuition,35000,2025-08-15,2025-09-22,35000,Paid - Late,Online,RCP26795
128,Semester 1 - Other,15000,2025-08-15,2025-09-19,15000,Paid - Late,Cash,RCP86867
128,Semester 2 - Tuition,35000,2025-01-15,2025-01-14,35000,Paid - On Time,DD,RCP26054
128,Semester 2 - Other,15000,2025-01-15,2025-02-20,15000,Paid - Late,Cheque,RCP25765
129,Semester 1 - Tuition,35000,2025-08-15,2025-09-01,35000,Paid - Late,Cash,RCP47249
129,Semester 1 - Other,15000,2025-08-15,2025-08-11,15000,Paid - On Time,Cash,RCP38247
129,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Cheque,RCP65224
129,Semester 2 - Other,15000,2025-01-15,,0,Pending,,
130,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,Cheque,RCP43997
130,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
130,Semester 2 - Tuition,35000,2025-01-15,2025-02-19,35000,Paid - Late,Cash,RCP52937
130,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Online,RCP78807
131,Semester 1 - Tuition,35000,2025-08-15,2025-08-13,35000,Paid - On Time,DD,RCP10902
131,Semester 1 - Other,15000,2025-08-15,2025-08-15,15000,Paid - On Time,Cheque,RCP73914
131,Semester 2 - Tuition,35000,2025-01-15,2025-02-22,35000,Paid - Late,Online,RCP11532
131,Semester 2 - Other,15000,2025-01-15,2025-01-07,15000,Paid - On Time,DD,RCP25072
132,Semester 1 - Tuition,35000,2025-08-15,2025-08-08,35000,Paid - On Time,Cheque,RCP79279
132,Semester 1 - Other,15000,2025-08-15,2025-09-16,15000,Paid - Late,DD,RCP59146
132,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,Cheque,RCP22163
132,Semester 2 - Other,15000,2025-01-15,2025-01-13,15000,Paid - On Time,Online,RCP75627
133,Semester 1 - Tuition,35000,2025-08-15,2025-08-11,35000,Paid - On Time,Cash,RCP30806
133,Semester 1 - Other,15000,2025-08-15,2025-10-08,15000,Paid - Late,DD,RCP42057
133,Semester 2 - Tuition,35000,2025-01-15,2025-01-15,35000,Paid - On Time,Cheque,RCP21781
133,Semester 2 - Other,15000,2025-01-15,2025-01-29,15000,Paid - Late,Cash,RCP17399
134,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
134,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
134,Semester 2 - Tuition,35000,2025-01-15,2025-02-09,35000,Paid - Late,Online,RCP61925
134,Semester 2 - Other,15000,2025-01-15,2025-02-01,15000,Paid - Late,Online,RCP35130
135,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Online,RCP75890
135,Semester 1 - Other,15000,2025-08-15,2025-10-10,15000,Paid - Late,Cash,RCP51366
135,Semester 2 - Tuition,35000,2025-01-15,2025-01-06,35000,Paid - On Time,DD,RCP38017
135,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,Online,RCP56436
136,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
136,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,DD,RCP60943
136,Semester 2 - Tuition,35000,2025-01-15,2025-01-29,35000,Paid - Late,Cheque,RCP84084
136,Semester 2 - Other,15000,2025-01-15,2025-01-15,15000,Paid - On Time,Cash,RCP28444
137,Semester 1 - Tuition,35000,2025-08-15,2025-08-12,35000,Paid - On Time,Cash,RCP40287
137,Semester 1 - Other,15000,2025-08-15,2025-08-09,15000,Paid - On Time,DD,RCP19844
137,Semester 2 - Tuition,35000,2025-01-15,2025-01-07,35000,Paid - On Time,Cheque,RCP68266
137,Semester 2 - Other,15000,2025-01-15,2025-02-08,15000,Paid - Late,Cheque,RCP92684
138,Semester 1 - Tuition,35000,2025-08-15,,0,Pending,,
138,Semester 1 - Other,15000,2025-08-15,,0,Pending,,
138,Semester 2 - Tuition,35000,2025-01-15,2025-01-08,35000,Paid - On Time,Cash,RCP28559
138,Semester 2 - Other,15000,2025-01-15,2025-01-30,15000,Paid - Late,Cheque,RCP32169
139,Semester 1 - Tuition,35000,2025-08-15,2025-08-05,35000,Paid - On Time,Online,RCP58341
139,Semester 1 - Other,15000,2025-08-15,2025-08-06,15000,Paid - On Time,Cheque,RCP60302
139,Semester 2 - Tuition,35000,2025-01-15,2025-01-12,35000,Paid - On Time,Cheque,RCP22664
139,Semester 2 - Other,15000,2025-01-15,2025-01-10,15000,Paid - On Time,Cash,RCP89872
140,Semester 1 - Tuition,35000,2025-08-15,2025-08-09,35000,Paid - On Time,Cheque,RCP76973
140,Semester 1 - Other,15000,2025-08-15,2025-08-14,15000,Paid - On Time,Cash,RCP72086
140,Semester 2 - Tuition,35000,2025-01-15,2025-03-16,35000,Paid - Late,Online,RCP27265
140,Semester 2 - Other,15000,2025-01-15,2025-02-17,15000,Paid - Late,DD,RCP97794
141,Semester 1 - Tuition,35000,2025-08-15,2025-08-29,35000,Paid - Late,DD,RCP97261
141,Semester 1 - Other,15000,2025-08-15,2025-09-03,15000,Paid - Late,Cheque,RCP26544
141,Semester 2 - Tuition,35000,2025-01-15,2025-01-14,35000,Paid - On Time,Online,RCP17725
141,Semester 2 - Other,15000,2025-01-15,2025-01-12,15000,Paid - On Time,DD,RCP27141
