student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
751,6.14,6.37,6.28,Stable,22,19,110,95,86.36,5.96,36,92.93,Low,2025-07-27,0,On Time,1,0,1,5,1,0,Average,No
752,5.02,4.84,4.91,Stable,22,17,44,34,77.27,5.02,17,85.01,Medium,2025-08-01,5,Late,1,0,1,2,3,1,Below Average,Yes
753,6.25,6.43,6.36,Stable,18,15,126,111,88.1,5.56,44,92.03,Low,2025-07-27,0,On Time,2,0,2,7,1,1,Average,No
754,8.31,7.48,7.81,Improving,20,18,40,37,92.5,8.31,18,68.09,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
755,6.41,6.31,6.35,Stable,24,20,96,83,86.46,5.99,40,68.07,Low,2025-08-03,7,Late,0,0,0,4,1,1,Average,No
756,5.01,4.75,4.85,Stable,22,14,132,86,65.15,5.31,42,75.13,Low,2025-07-27,0,On Time,3,0,3,6,1,1,Below Average,Yes
757,8.16,7.36,7.68,Improving,24,20,168,142,84.52,8.13,40,68.41,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
758,4.69,5.27,5.04,Declining,24,15,168,109,64.88,5.3,42,83.82,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Below Average,No
759,4.23,5.7,5.11,Declining,22,13,66,39,59.09,5.24,42,92.48,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Below Average,No
760,5.46,6.64,6.17,Declining,22,18,110,90,81.82,6.38,44,67.5,Low,2025-08-06,10,Very Late,1,0,1,5,2,1,Average,No
761,5.88,6.64,6.34,Declining,20,17,140,124,88.57,5.67,42,85.83,Low,2025-07-29,2,On Time,1,0,1,7,0,0,Average,No
762,5.83,7.27,6.69,Declining,24,20,48,41,85.42,5.83,20,71.27,Medium,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No
763,5.94,6.57,6.32,Declining,22,19,154,138,89.61,6.38,38,66.14,Low,2025-08-01,5,Late,1,0,1,7,0,0,Average,No
764,8.32,8.03,8.15,Stable,22,21,66,65,98.48,7.42,44,80.27,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
765,6.45,5.08,5.63,Improving,24,14,120,74,61.67,5.51,40,90.87,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No
766,5.46,5.43,5.44,Stable,20,12,60,36,60.0,5.29,40,72.8,Low,2025-07-27,0,On Time,0,0,0,3,2,2,Below Average,No
767,5.11,5.02,5.06,Stable,24,19,72,58,80.56,5.27,36,84.4,Low,2025-07-29,2,On Time,0,0,0,3,1,1,Below Average,No
768,6.38,4.92,5.5,Improving,18,14,54,44,81.48,5.31,38,65.48,Low,2025-07-30,3,Late,0,0,0,3,0,0,Average,No
769,4.96,6.01,5.59,Declining,20,13,80,55,68.75,5.25,38,82.07,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
770,5.3,5.47,5.4,Stable,18,11,36,23,63.89,5.3,11,72.25,Medium,2025-07-29,2,On Time,1,0,1,2,0,0,Below Average,No
771,6.85,6.99,6.93,Stable,24,19,48,39,81.25,6.85,19,72.78,Medium,2025-07-28,1,On Time,0,0,0,2,2,0,Average,No
772,5.55,5.46,5.5,Stable,20,16,100,84,84.0,5.81,40,75.45,Low,2025-07-29,2,On Time,2,1,3,5,0,0,Average,No
773,7.12,6.34,6.65,Improving,22,18,110,94,85.45,5.72,40,83.0,Low,2025-07-29,2,On Time,0,1,1,5,0,0,Average,No
774,4.55,5.72,5.25,Declining,18,11,108,70,64.81,5.48,44,82.62,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No
775,5.97,5.74,5.83,Stable,22,13,154,94,61.04,5.07,40,70.03,Low,2025-07-28,1,On Time,0,1,1,7,0,0,Average,No
776,6.95,6.68,6.79,Stable,24,22,48,44,91.67,6.95,22,64.72,Medium,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No
777,7.02,7.24,7.15,Stable,18,16,126,116,92.06,6.84,44,68.64,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No
778,7.28,7.22,7.24,Stable,18,16,126,113,89.68,7.6,38,87.24,Low,2025-07-28,1,On Time,0,0,0,7,1,1,Good,No
779,6.75,5.86,6.22,Improving,18,16,90,82,91.11,5.43,38,75.44,Low,2025-07-28,1,On Time,1,0,1,5,1,0,Average,No
780,7.66,7.1,7.32,Improving,18,15,108,94,87.04,6.5,44,78.62,Low,2025-07-29,2,On Time,0,0,0,6,0,0,Good,No
781,6.43,5.13,5.65,Improving,18,10,54,32,59.26,4.77,42,75.83,Low,2025-07-30,3,Late,1,0,1,3,0,0,Average,No
782,4.77,6.06,5.54,Declining,24,17,168,123,73.21,4.87,44,89.67,Low,2025-07-27,0,On Time,2,0,2,7,1,0,Average,No
783,4.43,5.17,4.87,Declining,20,15,100,76,76.0,4.4,36,78.63,Low,2025-07-27,0,On Time,1,0,1,5,3,1,Below Average,Yes
784,5.29,5.21,5.24,Stable,20,12,140,88,62.86,4.49,42,78.58,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Below Average,No
785,8.05,6.8,7.3,Improving,24,22,168,155,92.26,7.69,42,94.58,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Good,No
786,7.66,7.42,7.52,Stable,24,22,96,91,94.79,7.36,36,85.04,Low,2025-07-27,0,On Time,0,1,1,4,0,0,Good,No
787,6.65,6.37,6.48,Stable,22,17,154,123,79.87,6.84,42,91.82,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
788,7.63,6.72,7.08,Improving,24,21,48,43,89.58,7.63,21,94.72,Low,2025-08-01,5,Late,0,0,0,2,0,0,Good,No
789,8.19,7.14,7.56,Improving,18,15,126,110,87.3,7.0,44,70.29,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
790,8.27,6.78,7.38,Improving,20,18,80,73,91.25,7.15,38,93.32,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
791,4.94,6.38,5.8,Declining,22,18,66,55,83.33,5.29,42,74.76,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
792,6.61,5.72,6.08,Improving,18,14,126,104,82.54,5.99,36,89.54,Low,2025-07-30,3,Late,0,0,0,7,0,0,Average,No
793,6.92,,6.92,Stable,22,18,22,18,81.82,6.92,18,82.43,Medium,2025-07-27,0,On Time,0,0,0,1,1,0,Average,No
794,7.01,,7.01,Stable,20,17,20,17,85.0,7.01,17,67.03,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
795,8.2,6.9,7.42,Improving,18,16,126,115,91.27,6.79,38,89.99,Low,2025-07-30,3,Late,1,0,1,7,0,0,Good,No
796,5.6,7.05,6.47,Declining,24,19,120,96,80.0,6.83,36,68.34,Low,2025-07-30,3,Late,0,0,0,5,1,1,Average,No
797,6.21,6.45,6.35,Stable,18,16,126,116,92.06,5.47,42,76.35,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
798,6.96,6.89,6.92,Stable,18,15,108,91,84.26,7.14,38,72.43,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
799,6.97,6.35,6.6,Improving,20,18,120,111,92.5,6.51,42,92.34,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Average,No
800,4.11,5.5,4.94,Declining,18,11,126,82,65.08,5.04,40,71.0,Low,2025-07-30,3,Late,1,0,1,7,1,1,Below Average,Yes
801,8.29,7.58,7.86,Improving,20,17,140,124,88.57,7.3,44,92.66,Low,2025-07-30,3,Late,1,0,1,7,0,0,Good,No
802,5.48,6.76,6.25,Declining,20,16,120,100,83.33,5.85,42,90.29,Low,2025-07-27,0,On Time,0,1,1,6,0,0,Average,No
803,8.29,8.53,8.43,Stable,18,17,54,51,94.44,7.78,44,74.9,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Good,No
804,5.14,5.36,5.27,Stable,18,13,36,26,72.22,5.14,13,67.37,Medium,2025-08-03,7,Late,1,0,1,2,2,2,Below Average,No
805,7.38,7.1,7.21,Stable,20,18,100,93,93.0,6.32,40,79.8,Low,2025-07-30,3,Late,1,0,1,5,0,0,Good,No
806,6.62,5.59,6.0,Improving,22,17,44,35,79.55,6.62,17,92.32,Medium,2025-07-28,1,On Time,0,0,0,2,1,0,Average,No
807,7.18,5.83,6.37,Improving,24,22,72,66,91.67,5.49,36,70.68,Low,2025-07-30,3,Late,0,0,0,3,0,0,Average,No
808,5.65,6.87,6.38,Declining,24,22,72,66,91.67,6.85,44,79.62,Low,2025-07-30,3,Late,0,1,1,3,1,0,Average,No
809,4.7,5.79,5.35,Declining,20,14,140,100,71.43,4.41,36,73.05,Low,2025-07-30,3,Late,2,0,2,7,0,0,Below Average,No
810,7.33,6.54,6.86,Improving,22,20,44,40,90.91,7.33,20,84.26,Low,2025-07-28,1,On Time,1,0,1,2,0,0,Average,No
811,5.88,5.71,5.78,Stable,22,15,110,75,68.18,5.18,38,71.44,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
812,5.67,6.36,6.08,Declining,18,15,126,111,88.1,6.15,40,82.61,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No
813,6.15,6.67,6.46,Declining,18,15,90,76,84.44,6.69,42,81.06,Low,2025-07-28,1,On Time,0,0,0,5,1,1,Average,No
814,8.2,6.76,7.34,Improving,22,20,88,82,93.18,6.78,42,93.74,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
815,6.04,5.06,5.45,Improving,20,12,100,62,62.0,4.52,36,77.54,Low,2025-08-01,5,Late,0,0,0,5,0,0,Below Average,No
816,5.54,7.03,6.43,Declining,20,18,80,72,90.0,5.97,42,74.34,Low,2025-07-30,3,Late,0,0,0,4,1,1,Average,No
817,5.5,5.24,5.34,Stable,18,11,72,46,63.89,5.0,40,89.88,Low,2025-08-03,7,Late,0,0,0,4,0,0,Below Average,No
818,7.59,7.68,7.64,Stable,18,15,54,46,85.19,7.65,44,87.2,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
819,6.43,6.63,6.55,Stable,20,18,140,126,90.0,6.54,38,82.64,Low,2025-07-30,3,Late,0,0,0,7,0,0,Average,No
820,7.42,7.46,7.44,Stable,18,14,108,88,81.48,7.61,36,77.84,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Good,No
821,5.42,5.23,5.31,Stable,18,11,72,47,65.28,5.22,42,93.11,Low,2025-07-27,0,On Time,1,0,1,4,1,0,Below Average,No
822,6.31,6.5,6.42,Stable,18,15,72,61,84.72,6.48,42,83.96,Low,2025-07-29,2,On Time,0,0,0,4,2,2,Average,No
823,7.48,6.64,6.98,Improving,22,18,44,36,81.82,7.48,18,91.55,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Average,No
824,7.0,7.15,7.09,Stable,20,18,80,74,92.5,7.13,38,80.41,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
825,7.45,7.66,7.58,Stable,18,16,108,97,89.81,6.93,38,89.24,Low,2025-07-29,2,On Time,0,0,0,6,0,0,Good,No
826,7.55,6.27,6.78,Improving,18,15,90,77,85.56,6.98,40,88.63,Low,2025-08-11,15,Very Late,1,0,1,5,1,1,Average,No
827,7.76,7.51,7.61,Stable,18,16,90,82,91.11,6.62,44,80.35,Low,2025-07-28,1,On Time,0,0,0,5,1,1,Good,No
828,8.01,7.91,7.95,Stable,22,18,44,36,81.82,8.01,18,61.45,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
829,4.21,5.11,4.75,Declining,24,16,168,115,68.45,4.5,42,79.82,Low,2025-07-30,3,Late,1,0,1,7,1,1,Below Average,Yes
830,6.05,5.51,5.73,Improving,18,12,126,86,68.25,5.91,36,87.89,Low,2025-07-27,0,On Time,2,0,2,7,1,1,Average,No
831,9.2,,9.2,Stable,22,21,22,21,95.45,9.2,21,90.39,Low,2025-08-16,20,Very Late,0,0,0,1,0,0,Excellent,No
832,5.16,5.29,5.24,Stable,20,13,80,52,65.0,4.39,42,79.39,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Below Average,No
833,7.69,7.94,7.84,Stable,18,15,126,108,85.71,7.93,40,91.74,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No
834,7.96,8.07,8.03,Stable,18,17,126,119,94.44,8.29,40,72.43,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
835,5.23,4.98,5.08,Stable,18,13,126,97,76.98,5.48,40,77.77,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Below Average,No
836,7.15,5.87,6.38,Improving,24,22,120,112,93.33,6.73,40,79.98,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Average,No
837,5.9,6.11,6.03,Stable,22,20,66,60,90.91,6.49,38,89.05,Low,2025-07-27,0,On Time,2,0,2,3,1,1,Average,No
838,7.76,,7.76,Stable,24,20,24,20,83.33,7.76,20,69.86,Low,2025-07-28,1,On Time,0,0,0,1,1,1,Good,No
839,8.19,8.1,8.14,Stable,24,23,120,116,96.67,7.22,38,78.81,Low,2025-07-28,1,On Time,0,0,0,5,1,0,Good,No
840,7.51,6.93,7.16,Improving,22,19,110,98,89.09,7.37,36,92.39,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
841,6.25,6.86,6.62,Declining,22,18,66,55,83.33,7.02,38,77.09,Low,2025-07-30,3,Late,0,0,0,3,1,1,Average,No
842,4.43,5.89,5.31,Declining,20,15,100,76,76.0,5.15,44,67.06,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Below Average,No
843,7.76,7.9,7.84,Stable,24,20,48,41,85.42,7.76,20,90.55,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
844,8.76,7.93,8.26,Improving,22,21,154,149,96.75,8.66,36,75.4,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
845,6.11,6.19,6.16,Stable,22,18,88,74,84.09,6.23,38,78.86,Low,2025-08-11,15,Very Late,0,0,0,4,1,1,Average,No
846,6.3,6.21,6.25,Stable,18,15,126,105,83.33,5.75,42,65.77,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
847,6.98,8.46,7.87,Declining,18,14,108,86,79.63,8.06,40,81.13,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
848,6.99,6.82,6.89,Stable,20,16,80,67,83.75,5.99,40,76.91,Low,2025-07-27,0,On Time,0,0,0,4,1,0,Average,No
849,6.04,,6.04,Stable,18,14,18,14,77.78,6.04,14,83.17,Medium,2025-07-28,1,On Time,0,0,0,1,1,0,Average,No
850,4.33,5.67,5.13,Declining,24,18,96,74,77.08,4.51,40,77.11,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Below Average,No
851,5.95,6.11,6.05,Stable,20,16,140,117,83.57,5.33,36,88.64,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Average,No
852,7.63,7.33,7.45,Stable,18,15,126,109,86.51,7.1,42,85.59,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
853,6.96,6.67,6.79,Stable,24,19,48,39,81.25,6.96,19,79.68,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
854,8.23,7.1,7.55,Improving,20,18,80,74,92.5,7.14,38,82.04,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
855,5.56,5.46,5.5,Stable,24,16,72,48,66.67,5.2,40,80.66,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
856,4.37,5.37,4.97,Declining,20,15,140,108,77.14,5.2,44,71.59,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Below Average,Yes
857,7.96,7.97,7.97,Stable,24,20,168,141,83.93,7.17,38,66.37,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
858,6.48,5.72,6.02,Improving,20,16,120,98,81.67,5.38,36,72.94,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
859,7.05,6.43,6.68,Improving,24,19,144,116,80.56,6.21,36,87.85,Low,2025-07-27,0,On Time,0,0,0,6,2,2,Average,No
860,7.54,7.62,7.59,Stable,18,15,126,110,87.3,7.13,44,72.48,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Good,No
861,5.37,5.39,5.38,Stable,20,13,100,67,67.0,4.92,40,88.09,Low,2025-07-30,3,Late,1,0,1,5,1,0,Below Average,No
862,4.0,5.48,4.89,Declining,24,16,96,66,68.75,4.01,40,79.14,Low,2025-08-03,7,Late,1,0,1,4,3,0,Below Average,Yes
863,7.26,6.0,6.5,Improving,24,21,96,85,88.54,6.84,36,87.8,Low,2025-07-29,2,On Time,0,0,0,4,1,1,Average,No
864,7.75,7.62,7.67,Stable,24,21,120,107,89.17,7.79,42,91.52,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
865,6.14,6.13,6.13,Stable,22,20,66,60,90.91,6.36,44,85.18,Low,2025-08-03,7,Late,0,0,0,3,0,0,Average,No
866,6.42,6.23,6.31,Stable,24,22,168,156,92.86,5.48,40,88.8,Low,2025-08-03,7,Late,2,0,2,7,2,2,Average,No
867,4.42,5.48,5.06,Declining,22,13,66,40,60.61,4.39,40,88.38,Low,2025-08-16,20,Very Late,0,0,0,3,1,1,Below Average,No
868,6.33,5.5,5.83,Improving,20,16,40,33,82.5,6.33,16,84.89,Medium,2025-07-28,1,On Time,0,0,0,2,1,0,Average,No
869,7.37,7.12,7.22,Stable,24,21,168,150,89.29,7.35,38,66.55,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
870,8.13,7.54,7.78,Improving,24,20,144,125,86.81,7.31,42,92.82,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
871,6.33,5.58,5.88,Improving,20,12,40,24,60.0,6.33,12,94.2,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
872,6.08,6.23,6.17,Stable,18,16,108,101,93.52,5.9,36,87.58,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Average,No
873,4.72,5.3,5.07,Declining,20,13,140,95,67.86,5.14,38,69.35,Low,2025-07-27,0,On Time,2,0,2,7,0,0,Below Average,No
874,5.01,5.27,5.17,Stable,18,11,72,46,63.89,4.49,36,69.11,Low,2025-07-28,1,On Time,0,0,0,4,1,1,Below Average,No
875,6.99,6.69,6.81,Stable,24,22,48,45,93.75,6.99,22,80.33,Medium,2025-08-03,7,Late,0,0,0,2,0,0,Average,No
876,6.09,4.77,5.3,Improving,22,13,44,27,61.36,6.09,13,92.91,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Below Average,No
877,7.04,7.27,7.18,Stable,24,20,168,144,85.71,7.18,40,88.4,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
878,8.37,7.04,7.57,Improving,18,16,108,96,88.89,6.72,44,89.88,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
879,8.29,8.23,8.25,Stable,22,21,154,148,96.1,7.77,44,89.2,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
880,6.67,5.87,6.19,Improving,18,15,72,63,87.5,6.26,44,77.58,Low,2025-08-11,15,Very Late,0,0,0,4,0,0,Average,No
881,6.13,6.69,6.47,Declining,20,16,100,82,82.0,6.53,40,86.21,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
882,6.01,6.12,6.08,Stable,22,19,132,114,86.36,5.96,36,70.73,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
883,5.66,5.9,5.8,Stable,22,16,110,82,74.55,5.9,36,74.15,Low,2025-08-03,7,Late,0,0,0,5,1,1,Average,No
884,6.2,6.24,6.22,Stable,24,21,48,43,89.58,6.2,21,76.86,Medium,2025-07-27,0,On Time,1,0,1,2,1,1,Average,No
885,5.23,5.08,5.14,Stable,20,16,40,33,82.5,5.23,16,60.4,Medium,2025-07-27,0,On Time,1,0,1,2,1,1,Below Average,No
886,5.54,6.67,6.22,Declining,24,22,120,111,92.5,5.51,42,92.04,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Average,No
887,7.06,6.91,6.97,Stable,22,20,110,104,94.55,6.89,36,90.91,Low,2025-07-30,3,Late,0,1,1,5,0,0,Average,No
888,8.21,8.43,8.34,Stable,18,17,72,71,98.61,8.21,44,75.97,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
889,7.38,7.23,7.29,Stable,22,18,88,73,82.95,6.42,38,86.83,Low,2025-08-06,10,Very Late,0,0,0,4,0,0,Good,No
890,5.69,5.48,5.56,Stable,18,12,126,90,71.43,5.6,36,93.24,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
891,5.03,4.75,4.86,Stable,24,14,144,88,61.11,4.26,40,89.72,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Below Average,Yes
892,6.87,6.26,6.5,Improving,20,18,140,130,92.86,6.45,42,83.33,Low,2025-07-30,3,Late,1,0,1,7,0,0,Average,No
893,6.48,7.63,7.17,Declining,18,16,108,100,92.59,6.24,38,82.36,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
894,8.01,8.18,8.11,Stable,20,19,140,133,95.0,7.9,38,87.16,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
895,7.45,7.2,7.3,Stable,24,21,120,105,87.5,6.49,44,91.56,Low,2025-08-01,5,Late,0,0,0,5,0,0,Good,No
896,8.47,7.03,7.61,Improving,22,18,44,37,84.09,8.47,18,76.3,Low,2025-07-27,0,On Time,0,0,0,2,1,1,Good,No
897,4.55,5.77,5.28,Declining,18,13,72,55,76.39,5.75,42,73.33,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Below Average,No
898,8.71,7.52,8.0,Improving,18,17,126,125,99.21,7.34,40,65.52,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
899,5.58,5.75,5.68,Stable,24,18,168,132,78.57,4.76,36,80.24,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
900,6.82,7.11,6.99,Stable,20,16,100,83,83.0,6.98,40,70.45,Low,2025-08-06,10,Very Late,2,0,2,5,2,0,Average,No
901,7.46,7.4,7.42,Stable,24,20,168,146,86.9,7.32,40,67.05,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No
902,8.78,7.79,8.19,Improving,18,17,72,69,95.83,8.47,38,93.15,Low,2025-07-30,3,Late,0,1,1,4,0,0,Good,No
903,5.42,5.66,5.56,Stable,24,18,168,132,78.57,5.09,36,94.7,Low,2025-07-29,2,On Time,2,0,2,7,0,0,Average,No
904,8.19,8.46,8.35,Stable,20,19,100,98,98.0,8.51,40,66.17,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
905,7.41,7.39,7.4,Stable,24,19,72,57,79.17,6.91,44,91.66,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
906,8.85,7.87,8.26,Improving,24,23,144,138,95.83,8.05,36,92.96,Low,2025-08-06,10,Very Late,0,0,0,6,0,0,Good,No
907,9.07,,9.07,Declining,24,23,24,23,95.83,9.07,23,77.15,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
908,4.83,5.56,5.27,Declining,20,12,60,37,61.67,5.25,44,76.34,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Below Average,No
909,7.55,7.36,7.44,Stable,20,18,120,111,92.5,7.33,44,91.16,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Good,No
910,7.51,7.44,7.47,Stable,22,20,154,142,92.21,7.37,42,83.11,Low,2025-08-06,10,Very Late,1,0,1,7,0,0,Good,No
911,6.31,5.65,5.91,Improving,22,14,154,104,67.53,5.52,44,73.23,Low,2025-08-01,5,Late,0,0,0,7,0,0,Average,No
912,7.81,6.39,6.96,Improving,22,17,110,89,80.91,6.04,44,86.04,Low,2025-08-06,10,Very Late,0,0,0,5,0,0,Average,No
913,6.04,5.87,5.94,Stable,20,12,80,50,62.5,5.78,36,88.67,Low,2025-08-03,7,Late,0,0,0,4,2,2,Average,No
914,7.66,6.18,6.77,Improving,24,21,48,43,89.58,7.66,21,76.7,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
915,6.27,5.63,5.89,Improving,20,16,140,113,80.71,5.41,36,86.62,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
916,8.22,7.72,7.92,Improving,24,22,96,91,94.79,7.09,36,87.73,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
917,9.05,,9.05,Declining,24,23,24,23,95.83,9.05,23,66.06,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
918,5.15,5.37,5.28,Stable,18,12,108,76,70.37,5.23,42,88.77,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No
919,8.97,8.34,8.59,Improving,24,23,120,115,95.83,8.51,36,65.54,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Excellent,No
920,6.97,7.17,7.09,Stable,18,16,126,112,88.89,6.26,36,89.52,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
921,6.28,5.06,5.55,Improving,18,12,90,63,70.0,5.71,36,87.44,Low,2025-08-01,5,Late,0,0,0,5,2,1,Average,No
922,6.75,5.32,5.89,Improving,24,17,168,120,71.43,5.27,38,82.73,Low,2025-07-27,0,On Time,1,0,1,7,2,1,Average,No
923,6.49,7.62,7.17,Declining,24,21,72,64,88.89,6.9,42,75.61,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
924,7.92,7.73,7.81,Stable,18,16,126,114,90.48,7.44,40,87.06,Low,2025-08-01,5,Late,0,0,0,7,0,0,Good,No
925,7.57,,7.57,Declining,22,20,22,20,90.91,7.57,20,82.23,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
926,6.16,6.99,6.66,Declining,20,18,80,73,91.25,6.03,36,82.46,Low,2025-07-28,1,On Time,0,0,0,4,1,1,Average,No
927,5.48,,5.48,Improving,18,11,18,11,61.11,5.48,11,92.02,Medium,2025-07-29,2,On Time,0,0,0,1,1,1,Below Average,No
928,8.88,7.83,8.25,Improving,22,21,132,129,97.73,8.35,44,78.77,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
929,7.15,,7.15,Stable,18,16,18,16,88.89,7.15,16,79.36,Low,2025-08-11,15,Very Late,0,0,0,1,0,0,Good,No
930,7.76,6.59,7.06,Improving,20,17,140,122,87.14,7.13,38,73.92,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
931,6.04,6.84,6.52,Declining,20,16,80,67,83.75,6.32,38,77.66,Low,2025-08-16,20,Very Late,2,0,2,4,1,0,Average,No
932,6.24,,6.24,Stable,24,22,24,22,91.67,6.24,22,67.29,Medium,2025-07-27,0,On Time,0,0,0,1,1,0,Average,No
933,8.21,8.12,8.16,Stable,22,20,154,146,94.81,8.21,40,70.52,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
934,6.79,6.77,6.78,Stable,24,21,72,63,87.5,6.61,44,83.96,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Average,No
935,6.44,5.47,5.86,Improving,22,17,132,102,77.27,6.32,42,69.9,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Average,No
936,6.13,6.08,6.1,Stable,20,16,60,50,83.33,5.41,44,88.06,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Average,No
937,6.34,6.07,6.18,Stable,24,22,72,66,91.67,6.42,40,82.27,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Average,No
938,7.59,6.79,7.11,Improving,22,19,154,138,89.61,7.42,42,81.47,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
